t-SNE_Enhanced_1,t-SNE_Enhanced_2
-15.633522,7.1285043
-15.67847,7.203281
-15.656218,6.927673
-15.67187,7.0610423
-15.663073,6.8327484
-15.681039,6.6751356
-15.672379,6.9644165
-15.60111,6.926622
-15.537502,7.673651
-54.718708,-72.74761
-54.62997,-72.769264
-54.760345,-72.58798
-55.500557,-71.25608
-56.271225,-70.12009
-55.883377,-71.12407
-55.98825,-71.17717
-56.534046,-69.951195
-56.349815,-70.43922
-56.148422,-71.28002
-56.156376,-71.330246
-58.05943,-37.726315
-57.911133,-37.619114
-57.815212,-37.274364
-57.540146,-37.181095
-57.58608,-37.506477
-57.641617,-37.16235
-57.35667,-37.690117
-57.551598,-37.785286
-57.791492,-37.60822
-57.192745,-34.64377
-57.049984,-34.63579
-70.06107,-38.257442
-70.25821,-38.022404
-70.118484,-38.12018
-70.1937,-37.80456
-69.71975,-37.787277
-70.0765,-37.608868
-69.92929,-37.51543
-70.32986,-37.37235
-70.17161,-37.67717
-68.74074,-37.4955
-69.63215,-37.685474
22.099424,-60.718315
22.090902,-60.978836
23.964357,-59.12294
23.92959,-59.0373
23.709711,-58.908962
22.560932,-60.844055
24.127304,-58.86941
24.01978,-58.630642
24.318642,-58.4574
23.16526,-57.975224
20.937035,-56.210716
-6.8165927,-31.085812
-6.3607893,-30.460941
-5.5352516,-29.179422
-6.5013328,-30.754412
-4.9859324,-28.794107
-5.1461716,-28.838127
-4.467855,-28.013002
-5.1595416,-28.176678
-4.9207964,-27.864561
-4.1834707,-27.201374
-1.875871,-25.950884
-31.431274,1.722897
-31.460999,1.1443442
-30.960667,2.94486
-32.460896,-0.22892395
-31.767363,1.1497585
-31.789185,1.3222487
-31.515469,1.1010271
-31.793425,0.9953363
-31.64518,1.3952012
-32.13777,0.44841003
-32.14416,-0.043542933
76.12277,19.528204
76.17803,19.706963
76.60909,20.210127
76.74199,20.413687
76.98118,21.200674
77.90323,23.089415
77.266106,22.257921
78.12735,23.785978
77.74032,21.145111
77.52889,22.277102
78.360794,23.561632
-34.803574,38.168564
-34.920265,38.412945
-35.08495,38.600513
-35.342514,39.702698
-35.634346,40.157875
-35.842125,40.274982
-35.890587,40.716087
-35.90732,41.152702
-35.841526,41.314922
-36.097984,41.34216
-35.70376,41.608154
36.68158,-46.269287
37.00402,-46.385887
39.17059,-49.023945
39.484936,-48.215187
39.84033,-48.901047
40.176895,-48.853992
40.70588,-49.83438
40.302223,-48.96803
40.65659,-48.26988
42.41208,-51.003014
41.185154,-49.559677
-55.913376,-1.2468385
-55.788864,-1.48011
-55.42575,-2.5655956
-55.64143,-1.968666
-55.587452,-2.9599905
-55.682423,-2.1501348
-55.589386,-2.8331318
-55.70829,-1.8722782
-55.46763,-2.5165312
-55.538097,-1.9719
-54.892197,-2.3562708
59.572174,43.427593
60.090424,43.99534
59.27178,41.909874
58.327522,40.261654
58.31201,40.031178
58.648464,41.499218
58.736996,40.532677
58.670654,39.360645
58.65981,39.662037
58.58185,38.724075
58.7859,38.54654
-0.9443423,-27.519547
-0.9492288,-27.518234
-0.72266525,-28.52058
-1.1152306,-28.541552
-1.1704144,-28.667667
-1.1511782,-28.53633
-1.048847,-26.958998
-0.5539664,-28.386013
-0.91876596,-27.332874
-0.89254105,-26.965355
-0.967954,-26.672235
45.1482,-41.647175
45.163765,-41.654034
45.0762,-41.732616
45.33203,-41.700653
45.330566,-41.72332
45.982838,-41.619686
46.317684,-41.696445
46.60417,-41.492012
46.809467,-41.300922
46.82754,-40.866165
46.729446,-41.397953
-7.489915,54.177586
-7.6551757,54.61343
-6.4135966,47.220814
-6.775607,51.184124
-6.4585023,52.015354
-6.578178,50.778885
-6.442515,51.433945
-6.501016,52.586346
-6.4250503,51.588997
-6.2063327,52.508347
-5.0281644,53.612625
5.4969487,-60.70754
5.657009,-59.96366
6.099477,-59.40173
5.944314,-59.518986
6.586117,-59.09018
6.7099385,-59.036366
6.5061784,-58.81214
6.3675547,-58.493423
6.3354053,-58.53725
5.8043756,-58.63241
5.76594,-58.954533
-66.991806,23.766836
-67.02164,23.806664
-67.07667,23.866962
-67.19187,23.932947
-67.24221,23.94354
-67.143814,23.90977
-67.12504,23.90101
-67.15934,23.92993
-67.19865,23.949066
-67.15669,23.924051
-67.10126,23.913738
28.067822,42.294636
28.246515,42.285347
28.74354,41.68425
28.23685,42.12034
27.67605,42.445705
28.05273,42.168945
28.766481,41.625774
28.971996,41.267296
27.772263,42.09151
28.376436,41.41979
28.117744,41.652157
-10.068698,5.959375
-9.980667,5.8256326
-9.920086,5.872969
-9.4791565,5.647341
-9.250111,5.6382837
-9.2904005,5.6351976
-9.057302,5.5893736
-9.602942,5.1717052
-9.130059,5.5134506
-8.9796505,5.654277
-9.568582,5.0141687
-0.32012552,61.875694
-0.43309078,61.945683
-0.15479273,61.765812
1.005314,62.264427
3.3631575,61.677147
5.1869793,61.1913
5.5925236,61.357944
5.77604,61.420303
6.174575,61.218685
6.588207,61.105183
5.764606,61.9467
-25.535797,-45.385365
-25.96475,-45.257927
-26.367847,-45.06506
-26.60077,-44.85043
-26.659016,-44.850464
-25.055153,-44.192757
-24.764797,-43.670906
-26.00242,-44.29455
-27.159554,-44.71002
-25.2292,-43.91765
-25.169783,-43.54765
24.659605,-39.017414
24.826454,-38.811176
26.189533,-38.057243
25.008595,-36.285988
24.50472,-37.466965
24.51317,-35.693718
24.110268,-35.308758
24.842617,-35.03926
25.868687,-31.718897
24.809523,-33.31395
23.108051,-34.232693
60.03868,43.831097
60.478233,44.484184
60.170643,44.104946
61.21336,45.07149
60.991035,45.283443
61.366325,45.634705
61.049183,45.57551
61.00978,45.60977
61.221397,45.606335
60.554558,45.643658
60.20554,45.844894
80.7327,-5.1552973
80.51608,-5.2487473
80.5319,-5.221421
80.46246,-5.1962624
79.73314,-6.3070717
79.71352,-5.767828
79.43057,-6.54596
79.18624,-6.055815
79.14294,-6.520952
78.86984,-6.6733623
78.69778,-6.6980963
-50.206535,-20.37046
-50.005695,-21.51772
-50.111465,-21.264624
-50.009308,-19.50942
-50.15249,-19.681196
-49.94536,-19.354029
-50.001823,-19.272686
-50.13594,-19.283875
-50.26311,-19.497269
-50.266693,-19.12071
-50.343628,-19.089968
24.67112,-13.301431
24.298853,-13.517143
24.225315,-13.504531
23.732626,-13.872753
23.907673,-13.747635
22.972473,-14.123432
23.354269,-13.778389
24.919386,-12.332661
24.860601,-12.167994
24.799576,-11.594174
25.143715,-11.736679
95.391,-20.39352
95.576744,-20.417377
92.67407,-19.430725
95.82372,-20.6188
96.149536,-20.522635
96.09129,-21.040226
95.85248,-21.03145
95.38414,-20.523859
95.43754,-20.46058
95.80773,-20.066898
95.98434,-20.579506
-94.993935,5.1886644
-95.24085,5.113119
-95.11586,5.31995
-95.27977,5.050629
-94.46048,5.7610035
-95.04281,5.4150624
-94.49951,5.889687
-94.415306,5.794675
-93.86338,5.962688
-89.926414,7.230107
-90.0721,7.283145
25.497112,42.80287
25.185966,42.83207
24.987118,43.269894
24.32211,43.637894
24.782385,43.50718
25.660372,43.445847
24.513697,43.885853
24.318346,44.18623
25.454308,44.122433
24.925138,44.519703
24.776283,44.72091
65.27378,62.295994
65.16943,62.3972
67.20468,61.565796
65.412,62.58988
65.94066,62.68239
65.09881,62.645596
64.87864,62.691906
64.97899,62.77487
65.26975,62.825138
64.78725,62.800964
65.94852,62.84685
92.93377,-16.908215
93.99377,-15.92525
94.42352,-14.600074
94.36239,-14.479367
95.87504,-13.3055525
95.450455,-5.1941457
95.12297,-5.299752
94.98876,-5.327767
95.11362,-4.90591
95.33457,-4.072679
95.34235,-3.9382012
-1.3622997,-37.03275
-0.86212146,-36.976257
1.3366259,-35.212784
0.9684782,-35.83813
1.5119034,-35.290485
0.382606,-36.42481
-0.14549775,-36.827667
1.3137754,-35.419254
1.3413106,-35.38586
1.6105458,-35.270092
-0.6078524,-36.77258
80.56424,-5.5453033
80.578804,-5.3035426
80.45751,-5.353075
80.48036,-5.2226696
80.05556,-5.568782
79.55354,-6.336097
79.68678,-5.9529114
79.37216,-6.350328
79.30654,-6.6562023
79.134125,-6.4558744
78.637115,-6.06349
-11.174798,21.595322
-11.141067,21.655848
-11.163443,21.805508
-10.888714,22.667177
49.68295,-54.624775
49.93471,-53.914345
49.976734,-54.094616
49.982033,-54.032085
49.97508,-53.487858
50.19465,-54.09424
49.97382,-53.399788
-43.95072,28.949377
-43.327007,29.815794
-43.002216,30.046623
-41.704716,32.08079
-41.738922,32.1429
-39.86996,34.525112
-39.533405,35.04165
-39.420025,35.198486
-39.136776,35.748936
-38.88992,35.794315
-38.80729,35.969284
20.690449,11.874981
20.645597,12.634869
20.732586,11.876303
20.587723,13.0711565
20.931463,12.956695
20.491701,13.64385
21.242533,13.241283
21.598852,13.189622
22.831022,12.734665
22.566858,13.011009
22.13308,13.16824
17.916986,-58.64489
17.845613,-58.80759
17.546898,-58.874706
1.7981976,26.211279
1.6517829,26.20757
1.4516978,26.086798
1.3144099,25.856283
1.2051394,25.812502
1.2037627,25.759998
42.982662,-53.14236
-0.34605527,26.270334
-44.05878,42.51138
-44.05836,42.419895
-44.132236,42.406372
-44.104618,42.363873
-44.172943,42.344074
-44.16883,42.355026
-44.200966,42.337376
-44.157597,42.27717
-44.179207,42.277092
-44.216927,42.25248
-44.233654,42.214428
32.23255,44.11705
32.214138,44.159138
32.52307,43.564293
32.508472,43.65572
31.554148,44.84861
31.25666,45.185905
32.306396,43.93108
31.115423,45.25237
30.413523,45.876575
30.275505,46.016083
30.14257,46.226456
14.141545,9.30871
13.67504,9.459635
14.014919,9.436811
14.037972,9.320606
14.231677,8.585387
14.168114,8.220868
14.178864,8.747073
13.976632,8.800885
13.859169,7.8086452
13.4871,7.2253604
13.61011,8.029862
-79.80764,18.182953
-79.55551,18.613945
-79.092354,19.071997
-79.02771,19.579838
-78.83651,19.798323
-78.544044,19.037195
-78.45484,20.029554
-78.41194,20.206097
-78.53539,20.224049
-78.508545,20.135607
-78.28645,20.115116
-52.689945,31.044712
-52.68103,30.646349
-52.723705,30.79328
-52.77635,31.000095
-52.905384,31.4692
-52.85403,30.85434
-52.82858,30.749393
-52.828968,30.800533
-52.852142,30.776993
-52.7528,30.66023
-52.78892,30.829582
29.538063,30.446173
29.524193,30.516102
29.500864,30.53
29.485136,30.547726
29.441801,30.621204
29.482647,30.557634
29.46553,30.57203
29.366528,30.73094
29.272879,30.91476
29.272726,30.924772
29.277555,30.901886
50.731472,22.495182
50.207962,22.23238
51.506084,23.06714
51.725178,23.162018
51.55541,23.53679
52.701744,24.416058
53.229137,24.917864
54.58436,26.26469
54.68877,26.249483
54.43156,25.83125
54.490707,25.899088
-15.192662,-7.5871477
-15.294147,-7.4219356
-15.676702,-7.312971
-14.864646,-7.402617
-14.721936,-7.510346
-15.232926,-7.479099
-14.465109,-7.639418
-14.801827,-7.649295
-14.928757,-7.6366897
-14.330166,-7.7091036
-14.240525,-7.927161
56.233845,-29.78505
56.600693,-29.606361
56.367256,-27.743319
56.53851,-27.720058
59.381775,-27.214542
58.63561,-27.237509
58.704334,-27.295296
59.60917,-26.498089
59.381863,-26.477608
59.20463,-25.975845
59.37847,-26.430462
-65.02741,51.66374
-64.364525,50.05598
-64.208534,49.462784
-64.21298,49.316917
-64.46549,49.326935
-63.90178,48.813686
-64.01,48.863983
-63.55901,48.639668
-63.480854,48.724735
-63.59488,48.8613
-63.518997,48.867584
-43.396347,60.53148
-43.48694,60.494076
-43.447422,60.499928
-43.551926,60.507626
-43.500763,60.568737
-43.32509,60.540974
-43.555874,60.525436
-43.667168,60.50013
-43.76779,60.488277
-43.95423,60.467003
-44.04671,60.469696
74.72049,8.237647
74.068665,9.039229
74.42706,8.244098
74.31814,8.664551
74.426674,8.322053
74.35035,8.568098
74.311584,8.931547
74.26211,8.040279
74.167694,7.965087
73.73552,8.400762
73.07228,9.6708355
-29.64104,10.627731
-29.306095,10.537032
-28.912878,10.557126
-28.844246,10.597845
-28.36355,10.853387
-28.20602,10.800291
-28.103512,10.504926
-27.595787,10.112773
-28.028025,10.985428
-27.984152,11.090566
-27.816856,10.833504
60.247665,-53.85729
60.481678,-53.697117
61.581238,-53.328693
61.431427,-53.316257
61.558357,-53.19427
59.935925,-54.88914
58.813343,-55.755
59.00723,-55.60646
63.483856,-52.4771
63.66021,-52.459606
63.924427,-52.394245
74.08477,-9.786452
74.18322,-10.283068
74.11052,-10.263279
74.09129,-11.361145
74.24326,-11.13287
74.085556,-12.37687
74.046036,-12.721412
73.99771,-11.598998
73.18235,-8.7408905
73.537926,-10.931297
72.67351,-8.66223
88.50016,11.697776
87.83227,12.2428465
88.86434,11.996538
89.07855,11.536508
92.97509,14.819552
89.23627,12.766691
91.39654,13.50472
89.38507,12.996706
92.77438,13.572132
92.35007,13.426103
93.75824,14.028981
17.610626,69.743256
17.586565,69.91168
17.548323,70.064316
17.37191,70.790405
17.336397,71.02251
17.342493,70.99917
17.44833,70.74219
17.37316,71.0808
17.400293,71.16989
17.392168,71.19841
17.375927,71.18104
16.368212,-36.266636
16.354483,-36.168766
16.30614,-36.109085
14.534834,-36.21985
16.114767,-35.990086
15.638744,-36.01254
14.669999,-36.019955
14.590506,-35.926678
15.851295,-35.526634
16.232885,-34.887802
15.635655,-34.92735
69.85339,12.561749
68.85037,12.7950325
69.95863,12.340697
68.591034,12.827896
68.62967,12.872371
68.57498,12.835796
68.246956,12.880824
67.970215,12.818369
67.94087,12.894883
67.81702,12.879854
67.807365,12.841377
56.02836,62.363728
55.99544,62.52303
56.155273,62.6535
56.30663,63.11691
56.0557,63.30365
56.58666,63.859814
57.04264,64.134575
56.668663,63.968517
56.654377,63.843407
57.23322,64.64052
57.30244,64.99834
89.20631,8.3288765
89.25552,8.455989
89.31821,9.935206
89.40602,9.624056
89.42444,9.723578
89.31519,9.349882
89.51029,9.435992
89.28413,8.792655
89.11074,7.973626
88.925644,8.517162
88.80649,8.097352
-30.276598,-24.894459
-30.39978,-24.838566
-30.300608,-24.576887
-33.508698,-23.67784
-29.567709,-26.333694
-30.364973,-24.769785
-29.687141,-25.337263
-29.39507,-25.170134
-29.526276,-26.087893
-29.946743,-24.728853
-30.16897,-24.440392
-4.1331925,-84.97284
-4.2352915,-85.01949
-4.4337463,-83.734825
-4.4846654,-83.69192
-4.4780226,-83.4151
-4.597625,-83.42903
-4.8572,-83.40208
-4.8013344,-83.411026
-6.5234127,-83.26506
-6.5488796,-83.46815
-6.677846,-83.12139
-79.96304,-4.221241
-79.978584,-3.9576986
-80.09585,-3.9937344
-80.20634,-3.7862184
-80.31045,-3.506707
-74.688835,14.133361
-74.493904,14.32099
-74.372284,14.387312
-74.086464,14.573843
-74.25161,14.477346
-73.71397,14.663969
11.885481,100.46567
11.437773,101.49664
11.106814,102.02544
10.969207,101.91025
10.502196,102.37861
10.34021,102.099976
10.1988,102.51395
9.787439,102.97261
10.272918,101.86327
9.607072,102.6938
9.829371,102.333824
13.288473,4.5022993
13.846873,3.8076997
12.761301,6.11014
13.0118685,5.004058
11.7551155,9.372574
13.2281885,4.6540027
10.592724,8.205591
10.796119,8.467067
11.0394745,8.981162
11.571789,8.956805
11.388214,8.677033
8.360224,-81.912895
9.293046,-81.681984
9.649458,-81.5964
9.631137,-81.65918
8.811946,-82.17489
9.592824,-81.7985
10.362463,-81.42296
10.655428,-81.345795
10.792522,-81.314415
10.970205,-81.25606
10.7750435,-81.37206
-97.275635,28.470945
-95.80919,29.250374
-95.43355,28.954693
-95.80257,27.920486
-96.09836,27.916029
-96.139725,28.00214
-96.15066,28.230934
-96.555595,27.790081
-96.53785,28.315903
-96.180374,28.811808
-95.116066,29.80205
59.127235,-24.53079
59.790516,-24.342733
59.29114,-23.73384
58.232983,-22.803944
59.398285,-23.995863
60.125,-24.822254
58.663322,-23.040665
59.392372,-23.987276
59.546318,-23.935774
59.17183,-23.525873
59.61317,-23.937183
-48.680916,81.32099
-48.708576,81.27757
-47.767582,82.90781
-46.85994,83.32082
-46.856632,83.06866
-46.54635,82.83078
-46.517467,82.79876
-45.93624,83.12718
-45.931282,83.28007
-45.90838,83.37291
-45.150463,83.88775
20.38342,13.895246
20.357458,13.829239
20.399004,14.042389
21.000795,13.624497
20.793268,13.646802
21.06599,13.494124
21.556227,13.249308
20.450985,14.206521
21.187742,13.64842
20.70147,14.178995
20.708082,14.255756
-52.391785,-20.883709
-52.175354,-20.908028
-51.976852,-21.10536
-51.848965,-21.08047
-51.801,-21.145788
-52.036522,-22.165623
-51.739132,-21.264048
-51.95129,-21.788372
-52.163094,-22.566437
-51.150433,-20.00357
-52.11129,-23.063858
37.28259,11.40082
37.3631,11.403928
37.40072,11.444844
36.91132,12.054625
37.004074,12.000353
37.303005,11.659579
36.454052,12.613952
36.463947,12.67016
38.330326,11.8928
37.696304,12.009057
36.922832,12.717267
-6.4007607,-84.74633
-6.2095704,-84.65423
-5.89089,-84.54394
1.2722887,-84.182076
1.3210294,-83.97387
-5.6352277,-84.48158
-6.0393224,-84.44285
1.6117537,-83.83926
2.5101566,-83.26132
2.4905448,-83.38845
2.4324868,-83.47316
57.16767,-62.62707
56.933537,-63.10019
57.251637,-62.573124
57.09765,-63.154545
57.376728,-62.596054
57.04296,-63.593803
57.31267,-62.75994
57.474983,-62.389427
57.404232,-62.359947
57.64936,-61.793827
56.43243,-48.945778
61.10413,-43.09871
61.22614,-42.66468
61.339638,-42.70786
63.799477,-42.372623
63.70392,-42.4471
64.965965,-42.765415
65.26763,-42.949265
65.35277,-42.934116
65.393295,-42.934975
65.40619,-42.956425
65.45687,-42.924202
43.896885,39.958
43.977783,39.779324
44.145504,39.564247
44.139603,39.158688
44.183487,39.077503
44.234207,38.982883
44.06901,38.236614
44.098442,38.257874
44.430107,38.87214
44.308483,38.41843
44.44437,38.57316
-9.204748,59.55984
-9.301373,59.569904
-9.428919,59.060707
-9.4070015,59.015152
-9.033329,59.52155
-8.837038,59.820583
-8.903986,59.913548
-8.805316,60.06336
-8.61036,60.236034
-8.553753,60.62827
-8.386575,61.286392
-31.584778,66.315155
-31.717903,66.313515
-32.416286,65.82905
-32.325066,66.112015
-32.22836,66.37196
-32.06284,66.71742
-32.33046,66.328285
-32.30073,66.39103
-34.65597,65.015045
-34.734818,64.94631
-35.402206,64.43226
61.79465,45.652176
61.725067,45.643135
61.492817,45.535446
61.5243,45.567574
61.42553,45.38732
61.179657,45.2667
60.789246,45.131012
60.419106,44.816032
60.242,44.74317
60.033176,44.58398
59.853207,44.58994
-59.006145,-30.914305
-58.85899,-30.890429
-58.39022,-30.811249
-58.167263,-30.735529
-57.752834,-30.60415
-57.782387,-30.608906
-57.844097,-30.620903
-57.420692,-30.460846
-57.232094,-30.375141
-57.201035,-30.350391
-57.151016,-30.325167
7.023285,-63.756607
7.39181,-62.435284
6.678885,-57.23701
6.2057285,-57.15773
6.3730907,-56.534477
6.3614383,-56.257618
6.259576,-56.53645
6.147699,-56.73972
6.3536806,-56.01968
6.1377044,-56.459023
6.101908,-56.613457
42.022335,58.841167
42.04347,58.876842
42.058308,58.88595
42.094997,59.0622
42.033604,58.925644
41.92661,58.800117
42.171085,59.275078
42.342037,59.664577
42.44077,59.89549
42.53999,60.13465
42.33869,59.73615
7.000146,-76.98139
6.852366,-77.04334
6.2691836,-77.35666
5.9220085,-77.495224
6.1523323,-77.32303
5.7997804,-77.61056
6.636274,-77.0255
6.282536,-77.16761
6.7502103,-77.22461
6.8000855,-77.666595
6.8820086,-77.37392
0.3253402,94.45439
0.4604996,94.369896
0.13408837,94.82687
0.10728727,95.18664
-0.19166033,95.828804
0.54795074,95.69414
0.7149307,96.21449
0.7857974,96.18249
1.1211566,96.327736
1.2244028,96.59394
6.1089587,96.03498
98.33545,-20.551115
97.57125,-21.704086
97.47864,-21.777998
98.234924,-19.95883
98.35764,-20.081043
97.73062,-21.996386
98.34757,-20.176022
97.52934,-22.193
97.49229,-22.172533
97.163284,-21.12976
97.17949,-21.889215
10.739191,-7.1615114
10.786941,-7.120988
10.019685,-6.523034
9.811986,-6.433561
8.524437,-6.8793902
9.688578,-6.5519695
7.6292114,-7.120701
9.537849,-6.4032116
9.863141,-6.1231666
6.8013625,-6.925232
8.944917,-5.8567758
-61.864906,-60.168087
-61.917934,-60.25977
-61.617905,-59.65851
-61.659058,-59.62968
-61.747826,-59.795322
-61.08365,-59.09387
-60.64434,-58.776245
-61.29712,-58.661774
-61.398468,-58.67059
-59.4142,-57.004898
-59.334785,-56.949715
5.8911414,-52.8895
5.892007,-52.84586
5.9275317,-52.876785
2.3823256,-24.9267
2.442487,-25.406488
2.3784277,-24.14326
2.4227302,-24.119345
2.4114163,-23.992216
2.429068,-23.88276
2.3955388,-23.780428
2.4225621,-23.673447
34.24114,11.388009
40.768436,19.038774
40.82482,18.950647
40.747356,18.9025
40.60197,18.810507
40.04551,18.819242
40.06385,18.110668
40.054043,18.240702
39.744457,18.454956
39.733387,18.28253
39.581238,18.094381
53.855644,-25.588001
53.917553,-25.56759
53.743256,-25.655209
55.868423,-30.147148
56.292088,-23.645887
56.419304,-23.623672
52.60706,-25.620443
53.51908,-26.24389
56.783695,-23.81925
58.886143,-25.087004
57.848373,-23.6109
54.82296,21.57531
54.354603,21.398317
54.406116,21.32378
54.387325,21.30161
52.893635,21.015593
52.76272,21.156929
52.310192,20.944733
52.00342,20.86201
52.46922,20.829279
52.12048,20.513336
52.22197,20.605782
-39.348625,-86.42186
-39.182953,-86.54779
-38.863712,-86.25783
-38.573006,-85.98034
-39.089252,-86.193726
-37.880493,-86.128456
-36.37307,-86.019485
-35.42563,-85.83513
-35.231842,-85.74609
-34.88883,-85.515335
-34.946156,-85.54041
